week_date,date_format,segment,day_number,month_number,year_number,age_band,demographic,transactions,sales,region,avg_transaction,platform,week_day,week_number
23/3/20,2020-03-23,C2,23,3,20,"Middle Aged",Couples,97594,3095425,OCEANIA,32,Retail,Monday,12
23/3/20,2020-03-23,F1,23,3,20,"Young Adults",Families,11305,475682,USA,42,Retail,Monday,12
23/3/20,2020-03-23,F1,23,3,20,"Young Adults",Families,788,31455,EUROPE,40,Retail,Monday,12
23/3/20,2020-03-23,C2,23,3,20,"Middle Aged",Couples,20881,1058333,CANADA,51,Retail,Monday,12
23/3/20,2020-03-23,C1,23,3,20,"Young Adults",Couples,240785,10016807,OCEANIA,42,Retail,Monday,12
23/3/20,2020-03-23,F1,23,3,20,"Young Adults",Families,161,22521,AFRICA,140,Shopify,Monday,12
23/3/20,2020-03-23,null,23,3,20,Unknown,Unknown,410732,18005969,"SOUTH AMERICA",44,Retail,Monday,12
23/3/20,2020-03-23,F2,23,3,20,"Middle Aged",Families,167,22541,ASIA,135,Shopify,Monday,12
23/3/20,2020-03-23,F2,23,3,20,"Middle Aged",Families,1879,351126,ASIA,187,Shopify,Monday,12
23/3/20,2020-03-23,C1,23,3,20,"Young Adults",Couples,13900,668910,EUROPE,48,Retail,Monday,12
23/3/20,2020-03-23,F3,23,3,20,Retirees,Families,32,4848,CANADA,152,Shopify,Monday,12
23/3/20,2020-03-23,F2,23,3,20,"Middle Aged",Families,16490,673813,CANADA,41,Retail,Monday,12
23/3/20,2020-03-23,F2,23,3,20,"Middle Aged",Families,42,8708,"SOUTH AMERICA",207,Shopify,Monday,12
23/3/20,2020-03-23,F3,23,3,20,Retirees,Families,86413,2980766,ASIA,34,Retail,Monday,12
23/3/20,2020-03-23,C3,23,3,20,Retirees,Couples,100497,6315213,USA,63,Retail,Monday,12
23/3/20,2020-03-23,C4,23,3,20,Retirees,Couples,80,13831,CANADA,173,Shopify,Monday,12
23/3/20,2020-03-23,F1,23,3,20,"Young Adults",Families,21928,890416,AFRICA,41,Retail,Monday,12
23/3/20,2020-03-23,null,23,3,20,Unknown,Unknown,34257,1675852,AFRICA,49,Retail,Monday,12
23/3/20,2020-03-23,C2,23,3,20,"Middle Aged",Couples,85,11114,CANADA,131,Shopify,Monday,12
23/3/20,2020-03-23,null,23,3,20,Unknown,Unknown,265,53535,EUROPE,202,Shopify,Monday,12
23/3/20,2020-03-23,F3,23,3,20,Retirees,Families,100450,3899275,OCEANIA,39,Retail,Monday,12
23/3/20,2020-03-23,F1,23,3,20,"Young Adults",Families,3240,588577,OCEANIA,182,Shopify,Monday,12
23/3/20,2020-03-23,C3,23,3,20,Retirees,Couples,1771,100440,"SOUTH AMERICA",57,Retail,Monday,12
23/3/20,2020-03-23,null,23,3,20,Unknown,Unknown,1858,318582,USA,171,Shopify,Monday,12
23/3/20,2020-03-23,C3,23,3,20,Retirees,Couples,13,1817,EUROPE,140,Shopify,Monday,12
23/3/20,2020-03-23,C2,23,3,20,"Middle Aged",Couples,126491,5328698,ASIA,42,Retail,Monday,12
23/3/20,2020-03-23,C4,23,3,20,Retirees,Couples,41,5062,ASIA,123,Shopify,Monday,12
23/3/20,2020-03-23,C1,23,3,20,"Young Adults",Couples,18,2379,"SOUTH AMERICA",132,Shopify,Monday,12
23/3/20,2020-03-23,null,23,3,20,Unknown,Unknown,44421,2138496,OCEANIA,48,Retail,Monday,12
23/3/20,2020-03-23,null,23,3,20,Unknown,Unknown,9,1264,EUROPE,140,Shopify,Monday,12
23/3/20,2020-03-23,F2,23,3,20,"Middle Aged",Families,4,1095,"SOUTH AMERICA",274,Shopify,Monday,12
23/3/20,2020-03-23,C4,23,3,20,Retirees,Couples,12748,482784,CANADA,38,Retail,Monday,12
23/3/20,2020-03-23,null,23,3,20,Unknown,Unknown,1486757,47825177,AFRICA,32,Retail,Monday,12
23/3/20,2020-03-23,F2,23,3,20,"Middle Aged",Families,1463,281589,USA,192,Shopify,Monday,12
23/3/20,2020-03-23,C3,23,3,20,Retirees,Couples,121244,4239058,ASIA,35,Retail,Monday,12
23/3/20,2020-03-23,F2,23,3,20,"Middle Aged",Families,4930,964235,OCEANIA,196,Shopify,Monday,12
23/3/20,2020-03-23,C1,23,3,20,"Young Adults",Couples,446,70684,CANADA,158,Shopify,Monday,12
23/3/20,2020-03-23,F3,23,3,20,Retirees,Families,26347,1085265,USA,41,Retail,Monday,12
23/3/20,2020-03-23,null,23,3,20,Unknown,Unknown,220,32951,ASIA,150,Shopify,Monday,12
23/3/20,2020-03-23,F1,23,3,20,"Young Adults",Families,107,23088,EUROPE,216,Shopify,Monday,12
23/3/20,2020-03-23,null,23,3,20,Unknown,Unknown,8016,1380080,OCEANIA,172,Shopify,Monday,12
23/3/20,2020-03-23,C1,23,3,20,"Young Adults",Couples,175521,7249569,AFRICA,41,Retail,Monday,12
23/3/20,2020-03-23,C4,23,3,20,Retirees,Couples,1,139,"SOUTH AMERICA",139,Shopify,Monday,12
23/3/20,2020-03-23,C3,23,3,20,Retirees,Couples,340048,19480232,OCEANIA,57,Retail,Monday,12
23/3/20,2020-03-23,C4,23,3,20,Retirees,Couples,116154,6674392,AFRICA,57,Retail,Monday,12
23/3/20,2020-03-23,F1,23,3,20,"Young Adults",Families,2015,357141,AFRICA,177,Shopify,Monday,12
23/3/20,2020-03-23,null,23,3,20,Unknown,Unknown,1508,62024,"SOUTH AMERICA",41,Retail,Monday,12
23/3/20,2020-03-23,C1,23,3,20,"Young Adults",Couples,27475,824916,CANADA,30,Retail,Monday,12
23/3/20,2020-03-23,F2,23,3,20,"Middle Aged",Families,1319,71477,"SOUTH AMERICA",54,Retail,Monday,12
23/3/20,2020-03-23,C1,23,3,20,"Young Adults",Couples,58,10339,"SOUTH AMERICA",178,Shopify,Monday,12
23/3/20,2020-03-23,F2,23,3,20,"Middle Aged",Families,91622,5769071,USA,63,Retail,Monday,12
23/3/20,2020-03-23,F2,23,3,20,"Middle Aged",Families,67811,2340719,ASIA,35,Retail,Monday,12
23/3/20,2020-03-23,F3,23,3,20,Retirees,Families,392862,21681266,ASIA,55,Retail,Monday,12
23/3/20,2020-03-23,F1,23,3,20,"Young Adults",Families,37952,1455247,OCEANIA,38,Retail,Monday,12
23/3/20,2020-03-23,C3,23,3,20,Retirees,Couples,642,123065,CANADA,192,Shopify,Monday,12
23/3/20,2020-03-23,C2,23,3,20,"Middle Aged",Couples,2585,99228,EUROPE,38,Retail,Monday,12
23/3/20,2020-03-23,C4,23,3,20,Retirees,Couples,54550,1764030,ASIA,32,Retail,Monday,12
23/3/20,2020-03-23,C1,23,3,20,"Young Adults",Couples,110,13847,USA,126,Shopify,Monday,12
23/3/20,2020-03-23,C1,23,3,20,"Young Adults",Couples,4089,132712,EUROPE,32,Retail,Monday,12
23/3/20,2020-03-23,F2,23,3,20,"Middle Aged",Families,1107,201470,CANADA,182,Shopify,Monday,12
23/3/20,2020-03-23,null,23,3,20,Unknown,Unknown,365012,11807466,CANADA,32,Retail,Monday,12
23/3/20,2020-03-23,null,23,3,20,Unknown,Unknown,2719,146410,EUROPE,54,Retail,Monday,12
23/3/20,2020-03-23,F2,23,3,20,"Middle Aged",Families,1391,64112,EUROPE,46,Retail,Monday,12
23/3/20,2020-03-23,F3,23,3,20,Retirees,Families,91,21726,EUROPE,239,Shopify,Monday,12
23/3/20,2020-03-23,F1,23,3,20,"Young Adults",Families,96868,5014932,ASIA,52,Retail,Monday,12
23/3/20,2020-03-23,F3,23,3,20,Retirees,Families,17184,1162789,EUROPE,68,Retail,Monday,12
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,2543648,66938191,OCEANIA,26,Retail,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,231,46262,EUROPE,200,Shopify,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,112442,4349307,ASIA,39,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,680,29921,"SOUTH AMERICA",44,Retail,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,147,35143,EUROPE,239,Shopify,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,1858,381243,USA,205,Shopify,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,88440,4494990,ASIA,51,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,22753,870119,AFRICA,38,Retail,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,31364,1444528,AFRICA,46,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,2328,437386,AFRICA,188,Shopify,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,1808,323839,ASIA,179,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,36,4248,ASIA,118,Shopify,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,67519,2233404,ASIA,33,Retail,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,1663181,47444558,AFRICA,29,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,3933,741862,OCEANIA,189,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,295,45360,ASIA,154,Shopify,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,2402,448715,ASIA,187,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,2481,121985,EUROPE,49,Retail,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,60927,2227736,AFRICA,37,Retail,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,218051,10019733,ASIA,46,Retail,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,3800,761366,OCEANIA,200,Shopify,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,92238,5316991,USA,58,Retail,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,4094,215742,EUROPE,53,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,29001,776593,CANADA,27,Retail,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,991,51670,"SOUTH AMERICA",52,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,735,129611,USA,176,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,41677,1980807,OCEANIA,48,Retail,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,103972,3572393,EUROPE,34,Retail,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,5718,1145596,OCEANIA,200,Shopify,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,220,32138,USA,146,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,71,14027,CANADA,198,Shopify,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,49,9012,"SOUTH AMERICA",184,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,149,29707,USA,199,Shopify,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,2377,54661,"SOUTH AMERICA",23,Retail,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,13725,764041,EUROPE,56,Retail,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,29370,1254576,USA,43,Retail,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,90,13049,OCEANIA,145,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,201,8134,"SOUTH AMERICA",40,Retail,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,48198,1427306,ASIA,30,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,2662,78261,"SOUTH AMERICA",29,Retail,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,3741,726158,AFRICA,194,Shopify,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,26,4162,"SOUTH AMERICA",160,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,16800,617978,USA,37,Retail,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,60,10487,"SOUTH AMERICA",175,Shopify,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,1736,74812,EUROPE,43,Retail,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,235,31943,ASIA,136,Shopify,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,327173,18016510,OCEANIA,55,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,53441,2273293,CANADA,43,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,64,12361,"SOUTH AMERICA",193,Shopify,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,16791,1058005,EUROPE,63,Retail,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,261823,14530975,AFRICA,56,Retail,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,20713,916554,CANADA,44,Retail,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,103,16671,CANADA,162,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,563,93099,OCEANIA,165,Shopify,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,374948,21347008,AFRICA,57,Retail,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,56869,3199590,CANADA,56,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,134,18469,USA,138,Shopify,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,32,4055,CANADA,127,Shopify,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,144,22014,USA,153,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,87189,2970937,ASIA,34,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,6187,393412,EUROPE,64,Retail,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,56673,2944651,CANADA,52,Retail,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,724,20718,"SOUTH AMERICA",29,Retail,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,17644,647115,CANADA,37,Retail,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,40,8409,"SOUTH AMERICA",210,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,159,6707,"SOUTH AMERICA",42,Retail,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,97175,2682996,OCEANIA,28,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,11653,494535,USA,42,Retail,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,13,1888,EUROPE,145,Shopify,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,905,34669,"SOUTH AMERICA",38,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,357,45442,OCEANIA,127,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,36086,1985730,USA,55,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,168482,6408684,AFRICA,38,Retail,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,402040,16300002,"SOUTH AMERICA",41,Retail,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,25906,1028321,USA,40,Retail,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,244,37383,ASIA,153,Shopify,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,6653,262747,CANADA,39,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,63,15149,"SOUTH AMERICA",240,Shopify,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,1984,415842,AFRICA,210,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,139,27194,USA,196,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,611,111678,OCEANIA,183,Shopify,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,143655,7693840,OCEANIA,54,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,137,30072,EUROPE,220,Shopify,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,151294,6087686,OCEANIA,40,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,39340,2459050,USA,63,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,976,40875,EUROPE,42,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,81,11501,CANADA,142,Shopify,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,33,4994,"SOUTH AMERICA",151,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,54,8038,AFRICA,149,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,42613,1450109,AFRICA,34,Retail,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,13251,840793,EUROPE,63,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,116063,2578259,ASIA,22,Retail,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,2173,391873,USA,180,Shopify,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,234726,8686459,OCEANIA,37,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,105,20974,EUROPE,200,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,1243,199735,CANADA,161,Shopify,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,33532,961642,USA,29,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,474,75510,CANADA,159,Shopify,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,1623,73923,EUROPE,46,Retail,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,7722,380439,CANADA,49,Retail,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,468,73420,OCEANIA,157,Shopify,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,233,30693,AFRICA,132,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,211,40315,USA,191,Shopify,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,283,44548,AFRICA,157,Shopify,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,13287,610653,EUROPE,46,Retail,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,228,42189,AFRICA,185,Shopify,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,52589,1631938,AFRICA,31,Retail,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,2223,74639,"SOUTH AMERICA",34,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,220,30019,ASIA,136,Shopify,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,6,1295,"SOUTH AMERICA",216,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,81,15510,CANADA,191,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,58904,1883706,OCEANIA,32,Retail,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,86361,3054492,OCEANIA,35,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,978,150960,ASIA,154,Shopify,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,2140,423643,AFRICA,198,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,13,1304,CANADA,100,Shopify,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,1398,272114,USA,195,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,274,46677,AFRICA,170,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,247,41323,ASIA,167,Shopify,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,312244,15434492,OCEANIA,49,Retail,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,149,38483,EUROPE,258,Shopify,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,658,118438,CANADA,180,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,413,76243,OCEANIA,185,Shopify,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,301,43843,AFRICA,146,Shopify,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,89,12549,CANADA,141,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,293,14176,"SOUTH AMERICA",48,Retail,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,103015,3578330,OCEANIA,35,Retail,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,4,1309,EUROPE,327,Shopify,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,700,102033,OCEANIA,146,Shopify,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,165,25725,USA,156,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,1970900,49824686,ASIA,25,Retail,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,110347,3438563,ASIA,31,Retail,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,84116,2726150,ASIA,32,Retail,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,8733,431556,EUROPE,49,Retail,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,77230,2127368,ASIA,28,Retail,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,1282,253849,USA,198,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,7,1323,"SOUTH AMERICA",189,Shopify,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,261333,13441397,AFRICA,51,Retail,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,12250,412832,CANADA,34,Retail,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,773,30886,"SOUTH AMERICA",40,Retail,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,6,732,"SOUTH AMERICA",122,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,17,4248,EUROPE,250,Shopify,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,96168,5406650,AFRICA,56,Retail,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,562,109327,CANADA,195,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,3967,687285,AFRICA,173,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,11054,590456,USA,53,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,29617,1013870,ASIA,34,Retail,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,101502,3634903,AFRICA,36,Retail,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,3917,745255,OCEANIA,190,Shopify,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,893,202293,USA,227,Shopify,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,13616,420571,CANADA,31,Retail,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,107,20821,"SOUTH AMERICA",195,Shopify,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,161,25870,USA,161,Shopify,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,1067,55107,"SOUTH AMERICA",52,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,716,126558,CANADA,177,Shopify,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,271,10913,"SOUTH AMERICA",40,Retail,Monday,35
2/9/19,2019-09-02,F1,2,9,19,"Young Adults",Families,181,28594,AFRICA,158,Shopify,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,106,13131,ASIA,124,Shopify,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,201,32478,OCEANIA,162,Shopify,Monday,35
2/9/19,2019-09-02,C3,2,9,19,Retirees,Couples,42499,1660512,USA,39,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,149486,3526885,OCEANIA,24,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,20,4439,EUROPE,222,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,20241,795670,CANADA,39,Retail,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,348,47399,ASIA,136,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,6,1745,"SOUTH AMERICA",291,Shopify,Monday,35
2/9/19,2019-09-02,F3,2,9,19,Retirees,Families,3259,685625,OCEANIA,210,Shopify,Monday,35
2/9/19,2019-09-02,null,2,9,19,Unknown,Unknown,205,34146,ASIA,167,Shopify,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,26734,1352054,CANADA,51,Retail,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,90970,5531002,USA,61,Retail,Monday,35
2/9/19,2019-09-02,C4,2,9,19,Retirees,Couples,97946,4441254,ASIA,45,Retail,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,1094,208793,CANADA,191,Shopify,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,52843,2292354,USA,43,Retail,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,432,69143,OCEANIA,160,Shopify,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,88559,2243507,AFRICA,25,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,2402,425075,OCEANIA,177,Shopify,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,92,12422,CANADA,135,Shopify,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,216,54830,EUROPE,254,Shopify,Monday,35
2/9/19,2019-09-02,F2,2,9,19,"Middle Aged",Families,26561,1047870,USA,39,Retail,Monday,35
2/9/19,2019-09-02,C2,2,9,19,"Middle Aged",Couples,24266,826796,USA,34,Retail,Monday,35
2/9/19,2019-09-02,C1,2,9,19,"Young Adults",Couples,229,26695,ASIA,117,Shopify,Monday,35
